18,null,null,null,0,1,참좋은 서울아산 내과 의원,세종 다정중앙로 58 (다정메디프라자) 5층,다정동,044-866-5900,09:00 ~ 19:00,08:30 ~ 14:00,토요일 / 일요일 운영,공휴일 휴진,36.495726,127.248752,1
19,null,null,null,0,1,유성 연합 의원,세종 조치원읍 새내로 132,조치원읍,044-868-6617,09:00 ~ 20:00,토요일 09:00 ~ 16:00 / 일요일 10:00 ~ 17:00,토요일 / 일요일 운영,공휴일 휴진,36.603636,127.298023,1
20,null,null,null,0,1,사상 참경희 한의원,세종 새롬중앙로 34 (크리스마스 빌딩),새롬동,044-999-1075,09:00 ~ 20:00,주말 및 공휴일 09:00 ~ 17:00,토요일 / 일요일 운영,-,36.48470584,127.2526956,1
21,null,null,null,0,1,서 산부인과 의원,세종특별자치시 보듬3로 150 (아름행복타워),아름동,044-905-3575,09:00 ~ 20:00,토요일 09:00 ~ 17:00 / 일요일 및 공휴일 09:00 ~ 13:00,토요일 / 일요일 운영,-,36.51224723,127.2430309,1
22,null,null,null,0,1,세종 드림 연합 의원,세종 한누리대로 2264 (씨티오브드림),대평동,1577-4713,08:30 ~ 19:00,토요일 08:30 ~ 14:00 / 일요일 09:00 ~ 14:00,토요일 / 일요일 운영,공휴일 휴진,36.47300037,127.2768061,1
23,null,null,null,0,1,세종 새싹 병원,세종 한누리대로 2275 (알파메디컬센터),대평동,044-864-7575,08:00 ~ 22:00,09:00 ~ 18:00,토요일 / 일요일 운영,공휴일 휴진,36.47157737,127.2764468,1
24,null,null,null,0,1,세종 서울산부인과 의원,세종 다정중앙로 52 (페스티발2),다정동,044-866-3399,09:30 ~17:00,화/목 09:30 ~16:30 / 수 09:30 ~13:00,미 운영,-,36.49516417,127.249292,1
25,null,null,null,0,1,세종 연세 소아청소년과 의원,세종 새롬중앙로 47 (세움빌딩),새롬동,044-867-9393,09:00 ~ 21:00,토요일 09:00 ~ 16:00 / 일요일 및 공휴일 09:00 ~ 13:00,토요일 / 일요일 운영,-,36.48496902,127.2507547,1
26,null,null,null,0,1,세종 제일산부인과 의원,세종 한누리대로 2265 (세종메디컬센터),대평동,044-866-3582,09:00 ~ 20:00,토요일 09:00 ~ 17:00 / 일요일 및 공휴일 09:00 ~ 12:00,토요일 / 일요일 운영,-,36.47211401,127.2772242,1
27,null,null,null,0,1,세종 프라우메디산부인과 의원,세종 한누리대로 165 (세종메디피아),나성동,044-716-1000,09:00 ~ 20:00,토요일 09:00 ~ 17:00 / 일요일 및 공휴일 09:30 ~ 13:00,토요일 / 일요일 운영,-,36.4798982,127.2620814,1
28,null,null,null,0,1,소담 튼튼소아청소년과 의원,세종 한누리대로 2016 (타임빌딩),소담동,044-868-8276,08:30 ~ 20:00,토요일 및 공휴일 09:00 ~ 14:00 / 일요일 09:00 ~ 13:00,토요일 / 일요일 운영,-,36.48497783,127.2996813,1
29,null,null,null,0,1,한마음 의원,세종 부강면 부강4길 10,부강면,044-277-6446,08:30 ~ 18:30,토요일 08:30 ~ 12:30 / 공휴일 08:30 ~ 12:00,토요일 운영,일요일 휴진,36.528978,127.367546,1
30,null,null,null,0,1,이삭 소아청소년과 의원,세종 한누리대로 169 301호 307호,나성동,044-865-8275,09:00 ~ 20:30,토요일 및 공휴일 09:00 ~ 16:00,토요일 운영,일요일 휴진,36.480271,127.261884,1
31,null,null,null,0,1,삼성 마음그린 정신건강의학과 의원,세종 한누리대로 253 301호,나성동,044-867-1000,09:30 ~ 18:30,목요일 14:00 ~ 21:00 / 토요일 09:00 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.486617,127.257556,1
32,null,null,null,0,1,소담 내과 의원,세종 한누리대로 2016,소담동,044-863-4100,09:00 ~ 19:00,토요일 및 공휴일 09:00 ~ 14:00,토요일 운영,일요일 휴진,36.480724,127.292965,1
33,null,null,null,0,1,고운 소아청소년과 의원,세종 남세종로 454,보람동,044-868-9545,09:00 ~ 19:00,토요일 09:00 ~ 14:00 / 공휴일 09:00 ~ 13:00,토요일 운영,일요일 휴진,36.478217,127.287419,1
34,null,null,null,0,1,도란도란 소아청소년과 의원,세종 다정중앙로 57,다정동,044-863-3275,08:30 ~ 19:00,토요일 및 공휴일 08:30 ~ 14:00,토요일 운영,일요일 휴진,36.496206,127.248305,1
35,null,null,null,0,1,부부 내과 의원,세종 금남면 용포로 113,금남면,044-866-0345,08:30 ~ 19:00,토요일 및 공휴일 08:30 ~ 13:00,토요일 운영,일요일 휴진,36.468394,127.28119,1
36,null,null,null,0,1,한사랑 메디칼 의원,세종 누리로 106,한솔동,044-866-7580,09:00 ~ 20:00,토요일 09:00~16:00 / 공휴일 09:00~13:00,토요일 운영,일요일 휴진,36.479878,127.2526,1
37,null,null,null,0,1,장동석 내과 의원,세종 조치원읍 조치원로 28,조치원읍,044-868-8841,08:30 ~ 17:00,화요일 08:30 ~ 16:30 / 토요일 08:30 ~ 13:00 / 공휴일 09:00 ~ 13:00,토요일 운영,일요일 휴진,36.601138,127.299843,1
38,null,null,null,0,1,누가 연합 의원,세종 전의면 읍내길 7,전의면,044-863-0494,08:00 ~ 18:40,토요알 08:00  ~14:30 / 공휴일 08:00 ~12:00,토요일 운영,일요일 휴진,36.67998,127.204412,1
39,null,null,null,0,1,이화 메디 산부인과 의원,세종 한누리대로 265 (명동프라자) 501호,다정동,044-866-3399,09:30 ~ 18:30,토요일 09:30 ~ 13:00 / 일요일 14:00 ~ 17:00,토요일 / 일요일 운영,공휴일 및 1/3/5째주 일요일 휴진,36.486905,127.256972,1
40,null,null,null,0,1,세종 우리성모 안과 의원,세종 한누리대로 273,나성동,044-864-3370,09:00 ~ 19:00,토요일 09:00 ~ 15:00 / 공휴일 09:00 ~ 13:00,토요일 운영,일요일 휴진,36.488353,127.256444,1
41,null,null,null,0,1,코알 이비인후과 의원,세종 한누리대로 2018 (사이언스타운) 403호,소담동,044-865-3650,09:00 ~ 19:00,토요일 09:00 ~ 14:30 / 공휴일 10:00 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.484994,127.299319,1
42,null,null,null,0,1,우리 이비인후과 의원,세종 보듬3로 92 (해피라움2) 409호,아름동,044-865-8575,09:00 ~ 19:00,토요일 09:00 ~ 14:00 / 공휴일 09:00 ~ 13:00,토요일 운영,일요일 휴진,36.51197,127.249898,1
43,null,null,null,0,1,다솜 가정의학과 의원,세종 조치원읍 도원1로 16,조치원읍,044-865-0075,09:00 ~ 19:00,토요일 및 공휴일 09:00 ~ 13:00,토요일 운영,일요일 휴진,36.592937,127.288976,1
44,null,null,null,0,1,세종 성모 소아청소년과 의원,세종 한누리대로 2129 (서희스타힐타워) B동 4층,보람동,044-865-4003,08:30 ~ 21:00,토요일 08:30 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.478556,127.289705,1
45,null,null,null,0,1,세종 소아청소년과 의원,세종 한누리대로 157 (금강프라자) 405호,나성동,044-866-1275,0830 ~ 18:30,수요일 08:30 ~ 12:30 / 토요일 08:30 ~ 13:00 / 공휴일 09:00 ~ 12:30,토요일 운영,일요일 휴진,36.479448,127.262337,1
46,null,null,null,0,1,부강 제일 의원,세종 부강면 부강5길 11-1,부강면,044-275-3330,0830 ~ 18:30,토요일 및 공휴일 08:30 ~ 12:30,토요일 운영,일요일 휴진,36.52861,127.36827,1
47,null,null,null,0,1,부영 의원,세종 부강면 부강로 37-1 1~2층,부강면,044-275-3782,0830 ~ 18:30,토요일 및 공휴일 08:00 ~ 12:30,토요일 운영,일요일 휴진,36.529258,127.366118,1
48,null,null,null,0,1,소담 메디컬 의원,세종 소담1로 12,소담동,044-866-3004,09:00 ~ 21:00,토요일 09:00 ~ 13:00 / 공휴일 09:00 ~ 17:00,토요일 운영,일요일 휴진,36.484579,127.3013,1
49,null,null,null,0,1,악어 치과의원,세종 보듬3로 8-20 (한신휴시티) 208호~209호,도담동,044-865-8502,10:00 ~ 21:00,화/목/금 10:00~19:00 / 토요일 10:00~15:00,토요일 운영,일요일 휴진,36.513534,127.258912,1
50,null,null,null,0,1,연세 올바른 치과 의원,세종 다정중앙로 58 3층,다정동,044-862-2622,10:00 ~ 19:00,수요일 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 휴진,36.496227,127.248676,1
51,null,null,null,0,1,세종 서울 치과 의원,세종 도움3로 105-7,종촌동,044-863-7528,10:00 ~ 19:00,화요일 10:00 ~ 21:00 / 목요일 14:00 ~ 20:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 휴진,36.504565,127.249754,1
52,null,null,null,0,1,바움 치과 의원,세종 한누리대로 165 (세종메디피아) 3층,나성동,044-867-2275,10:00 ~ 19:00,수요일 10:00 ~ 21:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 휴진,36.479751,127.262071,1
53,null,null,null,0,1,플러스 치과 의원,세종 조치원읍 허만석로 60-1,조치원읍,044-867-2870,10:00 ~ 19:00,화요일 10:00 ~ 21:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 휴진,36.586479,127.297797,1
54,null,null,null,0,1,연세럭스 치과 의원,세종 보듬3로 100 (해피라움1) 204호~205호,아름동,044-864-2804,09:30 ~ 18:30,화요일 09:30 ~ 21:00 / 수요일 09:30 ~ 14:30 / 토요일 09:30 ~ 14:30,토요일 운영,일요일 휴진,36.51206,127.248623,1
55,null,null,null,0,1,세종 플란트 치과 의원,세종 한누리대로 157 (금강프라자) 3층,나성동,044-868-2875,09:30 ~ 19:00,화/목 09:30 ~ 21:00 / 토요일 09:30 ~ 14:00,토요일 운영,일요일 휴진,36.47939,127.262619,1
56,null,null,null,0,1,해들 치과 의원,세종 한누리대로 2257,대평동,044-862-2804,10:00 ~ 19:00,수요일 10:00 ~ 21:00 / 토요일 09:00 ~ 14:00,토요일 운영,일요일 휴진,36.472478,127.278156,1
57,null,null,null,0,1,부강 부부 치과 의원,세종 부강면 부촌길 39,부강면,044-275-2855,09:00 ~ 18:30,수요일 09:00 ~ 21:00 / 토요일 09:00 ~ 14:00,토요일 운영,일요일 휴진,36.529658,127.366742,1
58,null,null,null,0,1,세종 미소 치과 의원,세종 한누리대로 2135 (스타힐타워) A동 302호,보람동,044-864-4936,10:00 ~ 21:00,화/수/금 10:00 ~ 19:00 / 토요일 09:00 ~ 13:00,토요일 운영,일요일 휴진,36.478529,127.289642,1
59,null,null,null,0,1,바른우리 치과교정과 치과 의원,세종 새롬중앙로 64 (세종영광프라자) 3층 301호~302호,새롬동,044-998-2080,10:00 ~ 19:00,목요일 10:00 ~ 21:00 / 토요일 09:30 ~ 16:00,토요일 운영,일요일 휴진,36.486936,127.253198,1
60,null,null,null,0,1,패밀리 치과 의원,세종 달빛로 47 (종촌파크프라자) 3층 301호,종촌동,044-866-2804,09:30 ~ 19:00,화요일 09:30 ~ 21:00 / 목요일 14:30 ~ 21:00 / 토요일 09:30 ~ 14:00,토요일 운영,일요일 및 공휴일 / 수요일 휴진,36.503281,127.249837,1
61,null,null,null,0,1,연세 크리스마스 치과 의원,세종 마음로 70 (에셀프라자) 302호~303호,고운동,044-865-2075,10:00 ~ 19:00,화요일 10:00 ~ 21:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 및 공휴일 / 목요일 휴진,36.504974,127.2344,1
62,null,null,null,0,1,세종 프라임 치과 의원,세종 한누리대로 499 (세종포스트빌딩) 4층,어진동,044-868-3522,09:30 ~ 19:00,화/수/목 09:30 ~ 21:00 / 토요일 09:30 ~ 16:00,토요일 운영,일요일 및 공휴일 휴진,36.508298,127.261218,1
63,null,null,null,0,1,새온 치과 의원,세종 새롬중앙로 67,새롬동,044-867-2842,09:00 ~ 21:00,화/수/금 09:00 ~ 18:30,미 운영,주말 및 공휴일 휴진,36.487832,127.251539,1
64,null,null,null,0,1,세종 드림 치과 의원,세종 한누리대로 2143 (금강시티타워) 405호~406호,보람동,044-868-2815,10:00 ~ 19:00,수/금 10:00 ~ 21:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.477846,127.288216,1
65,null,null,null,0,1,세종 베스트 치과 의원,세종 보듬3로 92 (해피라움2) 407호~408호,아름동,044-865-7528,09:30 ~ 19:00,화요일 09:30 ~ 21:00 / 토요일 09:30 ~ 13:00,토요일 운영,일요일 및 공휴일 휴진 / 수요일 휴진,36.511934,127.249653,1
66,null,null,null,0,1,세종 어린이 치과 의원,세종특별자치시 보듬3로 91 (해피라움4) 305호,아름동,044-865-7502,09:30 ~ 19:00,화요일 09:30 ~ 20:30 / 공휴일 09:30 ~ 14:00,공휴일 운영,주말 휴진,36.511383,127.249902,1
67,null,null,null,0,1,새롬 숲 치과 의원,세종 새롬중앙로 34 (크리스마스상가) 3층 311호,새롬동,044-999-2577,10:00 ~ 21:00,금요일 10:00 ~ 18:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진 / 수요일 휴진,36.484744,127.253509,1
68,null,null,null,0,1,세종 하이 치과 의원,세종 한누리대로 1828 (시드니블루) 403호~404호,반곡동,044-862-7700,10:00 ~ 19:00,수요일 10:00 ~ 21:00 / 토요일 09:00 ~ 13:30,토요일 운영,일요일 및 공휴일 휴진,36.500711,127.31242,1
69,null,null,null,0,1,용 한의원,세종 한누리대로 253 (에스빌딩) 202호,나성동,044-868-9075,09:30 ~ 18:00,화/수/목 09:30 ~ 19:00 / 금요일 09:30 ~ 20:30 토요일 및 공휴일 09:30 ~ 16:00,토요일 및 공휴일 운영,일요일 휴진,36.488031,127.25687,1
70,null,null,null,0,1,유앤그린 한의원,세종 보듬3로 143 (대영프라자) 402호,아름동,044-865-7765,10:00 ~ 20:30,화/목 14:00 ~ 20:30 / 금요일 10:00 ~ 18:00 / 토요일 09:30 ~ 17:00 / 공휴일 10:00 ~ 18:00,토요일 및 공휴일 운영,일요일 휴진,36.511718,127.243723,1
71,null,null,null,0,1,봄뜰부부 한의원,세종 남세종로 466,보람동,044-862-6193,09:30 ~ 21:00,화/목 09:30 ~ 18:30 / 토요일 09:30 ~ 15:00,토요일 운영,일요일 및 공휴일 휴진,36.476316,127.288341,1
72,null,null,null,0,1,다정 한의원,세종 새롬중앙로 59,새롬동,044-868-1090,09:30 ~ 18:30,화/목 09:30 ~ 21:00 / 토요일 09:30 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.486252,127.250314,1
73,null,null,null,0,1,보듬 한의원,세종 보듬 4로 9 (카림에비뉴) 1동 3층 10호,도담동,044-715-7588,10:00 ~ 19:00,수요일 10:00 ~ 20:00 / 토요일 10:00 ~ 16:00 / 공휴일 10:00 ~ 15:00,토요일 및 공휴일 운영,일요일 휴진 / 목요일 휴진,36.513371,127.259741,1
74,null,null,null,0,1,세종 함소아 한의원,세종 보듬3로 143 (대영프라자) 4층 405호,아름동,044-868-8333,10:00 ~ 19:00,화/목 14:00 ~ 20:00 / 토요일 09:30 ~ 17:00 / 공휴일 09:30 ~ 15:00,토요일 및 공휴일 운영,일요일 휴진,36.511808,127.243672,1
75,null,null,null,0,1,산돌 한의원,세종 도움1로 106 (메가시티) 5층,종촌동,044-865-7585,09:30 ~ 21:30,토요일 및 공휴일 09:30 ~ 17:00,토요일 및 공휴일 운영,일요일 휴진,36.502463,127.248312,1
76,null,null,null,0,1,맑은숲 한의원,세종 한누리대로 499 (세종포스트빌딩) 4층 401호,어진동,044-868-1085,09:30 ~ 21:00,금요일 09:30 ~ 19:00 / 토요일 09:30 ~ 15:00,토요일 운영,일요일 및 공휴일 휴진,36.508178,127.261151,1
77,null,null,null,0,1,초목 한의원,세종 새롬중앙로 55 (행운빌딩) 2층 201호,새롬동,044-868-7520,09:30 ~ 19:00,화/목 09:30 ~ 21:00 / 토요일 09:30 ~ 15:00,토요일 운영,일요일 및 공휴일 휴진,36.485847,127.250349,1
78,null,null,null,0,1,박성섭 한의원,세종 조치원읍 조치원4길 6,조치원읍,044-865-1985,09:30 ~ 19:00,토요일 및 공휴일 09:30 ~ 15:00,토요일 및 공휴일 운영,일요일 휴진,36.601098,127.298658,1
79,null,null,null,0,1,세종 소담 한의원,세종 한누리대로 2018 (세종사이언스타운) 4층 407호~408호,소담동,044-862-3500,09:30 ~ 21:00,금요일 09:30 ~ 18:30 / 토요일 09:30 ~ 13:00,토요일 운영,일요일 및 공휴일 휴진,36.485027,127.299328,1
80,null,null,null,0,1,새살 한의원,세종 금남면 청룡안길 114 2층~3층,금남면,044-864-0080,09:00 ~ 18:00,주말 및 공휴일 09:00 ~ 18:00,주말 및 공휴일 운영,-,36.449683,127.324974,1
81,null,null,null,0,1,원 한의원,세종 전의면 장터길 2-1,전의면,044-866-1122,09:00 ~ 18:00,화/목 09:00 ~ 20:30 / 토요일 09:00 ~ 15:00 / 공휴일 09:00 ~ 13:00,토요일 및 공휴일 운영,일요일 휴진,36.679146,127.204972,1
82,null,null,null,0,1,장효길 한의원,세종 한누리대로 2143 (금강시티타워) 4층 407호,보람동,044-867-8758,09:30 ~ 21:00,화/목/금 09:30 ~ 19:00 / 토요일 09:00 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.478005,127.288204,1
83,null,null,null,0,1,에이스 한의원,세종 보듬3로 100 (해피라움1) 405-2호,아름동,044-867-1076,09:30 ~ 21:00,토요일 및 공휴일 09:30 ~ 17:00,토요일 및 공휴일 운영,일요일 휴진,36.511964,127.248545,1
84,null,null,null,0,1,약손 한의원,세종 대평동 613-2 2층,대평동,044-867-1999,10:00 ~ 21:00,화요일 10:00 ~ 19:00 / 목요일 14:00 ~ 19:00 / 토요일 10:00 ~ 14:00,토요일 운영,일요일 및 공휴일 휴진,36.475372,127.280396,1
85,null,null,null,0,1,평화당 한의원,세종 새롬중앙로 47 세움빌딩 304호,새롬동,044-864-7600,10:00 ~ 21:00,화/금 10:00 ~ 19:00 / 토요일 09:30 ~ 14:00,토요일 운영,일요일 및 공휴일 / 목요일 휴진,36.485022,127.250787,1
86,null,null,null,0,1,새롬 한의원,세종 새롬중앙로 51,새롬동,044-863-8375,09:30 ~ 21:00,화/수/금 09:30 ~ 19:00 / 토요일 및 공휴일 09:30 ~ 15:00,토요일 및 공휴일 운영,일요일 휴진,36.485513,127.250632,1
87,null,null,null,0,1,바로선 한의원,세종 새롬중앙로 33 302호,새롬동,044-865-8572,09:30 ~ 20:30,화/목 09:30 ~ 19:00 / 토요일 및 공휴일 09:30 ~ 15:00,토요일 및 공휴일 운영,일요일 휴진,36.483209,127.251811,1
88,null,null,null,0,1,해들 한의원,세종 한누리대로 2265 308호,대평동,044-868-7910,10:00 ~ 19:00,목요일 14:00 ~ 21:00 / 토요일 09:00 ~ 13:00,토요일 운영,일요일 및 공휴일,36.472279,127.277804,1
89,null,null,null,0,1,생생당 한의원,세종 한누리대로 2144 (스마트허브2) 301호,보람동,044-868-3284,09:00 ~ 19:00,화/목 09:00 ~ 21:00 / 토요일 09:00 ~ 14:00,토요일 운영,일요일 및 공휴일,36.479036,127.288838,1
90,null,null,null,0,1,으랏차 한의원,세종 절재로 194 (세종중앙타운) 4층 407호,어진동,044-864-5671,09:00 ~ 20:30,토요일 및 공휴일 09:00 ~ 15:00,토요일 및 공휴일 운영,일요일 휴진,36.508342,127.262276,1
91,null,null,null,0,1,부강 한의원,세종 부강면 부강로 53,부강면,044-275-8155,08:00 ~ 18:00,토요일 및 공휴일 08:00 ~ 12:00,토요일 및 공휴일 운영,일요일 휴진,36.530894,127.365462,1
92,null,null,null,0,1,경희 한의원,세종 한누리대로 583,도담동,044-862-1025,09:30 ~ 18:30,수요일 09:30 ~ 21:00 / 토요일 09:30 ~ 16:00,토요일 운영,일요일 및 공휴일 / 목요일 휴진,36.515052,127.258488,1
